created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2024-10-15T00:16:30+00:00,2720,6.27,6.70,,,,,,,,,,
2024-10-15T00:16:32+00:00,2721,,,,,,,27.80,67.00,,,,
2024-10-15T00:16:34+00:00,2722,,,836.32,0.23,,,,,,,,
2024-10-15T00:16:36+00:00,2723,,,,,2956.52,1.38,,,,,,
2024-10-15T00:16:41+00:00,2724,6.25,6.72,,,,,,,,,,
2024-10-15T00:16:43+00:00,2725,,,,,,,27.80,67.00,,,,
2024-10-15T00:16:45+00:00,2726,,,836.32,0.23,,,,,,,,
2024-10-15T00:16:47+00:00,2727,,,,,2945.09,1.40,,,,,,
2024-10-15T00:16:53+00:00,2728,6.26,6.71,,,,,,,,,,
2024-10-15T00:16:54+00:00,2729,,,,,,,27.80,67.00,,,,
2024-10-15T00:16:56+00:00,2730,,,837.15,0.23,,,,,,,,
2024-10-15T00:16:58+00:00,2731,,,,,2948.89,1.39,,,,,,
2024-10-15T00:17:03+00:00,2732,6.26,6.71,,,,,,,,,,
2024-10-15T00:17:05+00:00,2733,,,,,,,27.80,67.00,,,,
2024-10-15T00:17:07+00:00,2734,,,835.50,0.24,,,,,,,,
2024-10-15T00:17:09+00:00,2735,,,,,2945.09,1.40,,,,,,
2024-10-15T00:17:14+00:00,2736,6.25,6.73,,,,,,,,,,
2024-10-15T00:17:16+00:00,2737,,,,,,,27.80,67.00,,,,
2024-10-15T00:17:18+00:00,2738,,,835.50,0.24,,,,,,,,
2024-10-15T00:17:21+00:00,2739,,,,,2952.70,1.39,,,,,,
2024-10-15T00:17:26+00:00,2740,6.25,6.72,,,,,,,,,,
2024-10-15T00:17:28+00:00,2741,,,,,,,27.80,67.00,,,,
2024-10-15T00:17:30+00:00,2742,,,836.32,0.23,,,,,,,,
2024-10-15T00:17:32+00:00,2743,,,,,2945.09,1.40,,,,,,
2024-10-15T00:17:37+00:00,2744,6.28,6.69,,,,,,,,,,
2024-10-15T00:17:39+00:00,2745,,,,,,,27.80,67.00,,,,
2024-10-15T00:17:41+00:00,2746,,,836.32,0.23,,,,,,,,
2024-10-15T00:17:43+00:00,2747,,,,,2937.50,1.42,,,,,,
2024-10-15T00:17:48+00:00,2748,6.24,6.75,,,,,,,,,,
2024-10-15T00:17:50+00:00,2749,,,,,,,27.80,67.00,,,,
2024-10-15T00:17:52+00:00,2750,,,835.50,0.24,,,,,,,,
2024-10-15T00:17:54+00:00,2751,,,,,2948.89,1.39,,,,,,
2024-10-15T00:17:59+00:00,2752,6.28,6.69,,,,,,,,,,
2024-10-15T00:18:01+00:00,2753,,,,,,,27.80,67.00,,,,
2024-10-15T00:18:03+00:00,2754,,,836.32,0.23,,,,,,,,
2024-10-15T00:18:05+00:00,2755,,,,,2945.09,1.40,,,,,,
2024-10-15T00:18:10+00:00,2756,6.27,6.70,,,,,,,,,,
2024-10-15T00:18:12+00:00,2757,,,,,,,27.80,67.00,,,,
2024-10-15T00:18:14+00:00,2758,,,837.15,0.23,,,,,,,,
2024-10-15T00:18:16+00:00,2759,,,,,2937.50,1.42,,,,,,
2024-10-15T00:18:21+00:00,2760,6.21,6.79,,,,,,,,,,
2024-10-15T00:18:23+00:00,2761,,,,,,,27.80,67.00,,,,
2024-10-15T00:18:25+00:00,2762,,,836.32,0.23,,,,,,,,
2024-10-15T00:18:27+00:00,2763,,,,,2952.70,1.39,,,,,,
2024-10-15T00:18:32+00:00,2764,6.33,6.61,,,,,,,,,,
2024-10-15T00:18:34+00:00,2765,,,,,,,27.80,67.00,,,,
2024-10-15T00:18:36+00:00,2766,,,837.15,0.23,,,,,,,,
2024-10-15T00:18:38+00:00,2767,,,,,3022.59,1.27,,,,,,
2024-10-15T00:18:43+00:00,2768,6.28,6.69,,,,,,,,,,
2024-10-15T00:18:45+00:00,2769,,,,,,,27.80,67.00,,,,
2024-10-15T00:18:47+00:00,2770,,,827.31,0.24,,,,,,,,
2024-10-15T00:18:49+00:00,2771,,,,,2956.52,1.38,,,,,,
2024-10-15T00:18:54+00:00,2772,6.24,6.75,,,,,,,,,,
2024-10-15T00:18:57+00:00,2773,,,,,,,27.80,67.00,,,,
2024-10-15T00:18:58+00:00,2774,,,836.32,0.23,,,,,,,,
2024-10-15T00:19:01+00:00,2775,,,,,3002.93,1.30,,,,,,
2024-10-15T00:19:06+00:00,2776,6.25,6.72,,,,,,,,,,
2024-10-15T00:19:08+00:00,2777,,,,,,,27.80,67.00,,,,
2024-10-15T00:19:10+00:00,2778,,,837.15,0.23,,,,,,,,
2024-10-15T00:19:12+00:00,2779,,,,,2960.35,1.37,,,,,,
2024-10-15T00:19:17+00:00,2780,6.26,6.71,,,,,,,,,,
2024-10-15T00:19:19+00:00,2781,,,,,,,27.80,67.00,,,,
2024-10-15T00:19:21+00:00,2782,,,835.50,0.24,,,,,,,,
2024-10-15T00:19:23+00:00,2783,,,,,2956.52,1.38,,,,,,
2024-10-15T00:19:28+00:00,2784,6.26,6.71,,,,,,,,,,
2024-10-15T00:19:30+00:00,2785,,,,,,,27.80,67.00,,,,
2024-10-15T00:19:32+00:00,2786,,,838.80,0.23,,,,,,,,
2024-10-15T00:19:34+00:00,2787,,,,,2952.70,1.39,,,,,,
2024-10-15T00:19:39+00:00,2788,6.32,6.62,,,,,,,,,,
2024-10-15T00:19:41+00:00,2789,,,,,,,27.80,67.00,,,,
2024-10-15T00:19:43+00:00,2790,,,840.45,0.23,,,,,,,,
2024-10-15T00:19:45+00:00,2791,,,,,2956.52,1.38,,,,,,
2024-10-15T00:19:50+00:00,2792,6.25,6.72,,,,,,,,,,
2024-10-15T00:19:52+00:00,2793,,,,,,,27.80,67.00,,,,
2024-10-15T00:19:54+00:00,2794,,,837.15,0.23,,,,,,,,
2024-10-15T00:19:56+00:00,2795,,,,,2948.89,1.39,,,,,,
2024-10-15T00:20:01+00:00,2796,6.25,6.73,,,,,,,,,,
2024-10-15T00:20:03+00:00,2797,,,,,,,27.80,67.00,,,,
2024-10-15T00:20:05+00:00,2798,,,838.80,0.23,,,,,,,,
2024-10-15T00:20:07+00:00,2799,,,,,2948.89,1.39,,,,,,
2024-10-15T00:20:13+00:00,2800,6.29,6.66,,,,,,,,,,
2024-10-15T00:20:14+00:00,2801,,,,,,,27.80,67.00,,,,
2024-10-15T00:20:16+00:00,2802,,,837.15,0.23,,,,,,,,
2024-10-15T00:20:18+00:00,2803,,,,,2941.29,1.41,,,,,,
2024-10-15T00:20:23+00:00,2804,6.25,6.72,,,,,,,,,,
2024-10-15T00:20:25+00:00,2805,,,,,,,27.80,67.00,,,,
2024-10-15T00:20:27+00:00,2806,,,836.32,0.23,,,,,,,,
2024-10-15T00:20:29+00:00,2807,,,,,2937.50,1.42,,,,,,
2024-10-15T00:20:34+00:00,2808,6.24,6.75,,,,,,,,,,
2024-10-15T00:20:36+00:00,2809,,,,,,,27.80,67.00,,,,
2024-10-15T00:20:39+00:00,2810,,,837.15,0.23,,,,,,,,
2024-10-15T00:20:41+00:00,2811,,,,,2941.29,1.41,,,,,,
2024-10-15T00:20:46+00:00,2812,6.26,6.71,,,,,,,,,,
2024-10-15T00:20:48+00:00,2813,,,,,,,27.80,67.00,,,,
2024-10-15T00:20:50+00:00,2814,,,836.32,0.23,,,,,,,,
2024-10-15T00:20:52+00:00,2815,,,,,2892.59,1.50,,,,,,
2024-10-15T00:20:57+00:00,2816,6.25,6.72,,,,,,,,,,
2024-10-15T00:20:59+00:00,2817,,,,,,,27.80,67.00,,,,
2024-10-15T00:21:01+00:00,2818,,,836.32,0.23,,,,,,,,
2024-10-15T00:21:03+00:00,2819,,,,,2945.09,1.40,,,,,,
2024-10-15T00:21:08+00:00,2820,6.24,6.75,,,,,,,,,,
2024-10-15T00:21:10+00:00,2821,,,,,,,27.80,67.00,,,,
2024-10-15T00:21:12+00:00,2822,,,837.15,0.23,,,,,,,,
2024-10-15T00:21:14+00:00,2823,,,,,2929.94,1.43,,,,,,
2024-10-15T00:21:19+00:00,2824,6.29,6.66,,,,,,,,,,
2024-10-15T00:21:21+00:00,2825,,,,,,,27.80,67.00,,,,
2024-10-15T00:21:23+00:00,2826,,,837.15,0.23,,,,,,,,
2024-10-15T00:21:25+00:00,2827,,,,,2948.89,1.39,,,,,,
2024-10-15T00:21:30+00:00,2828,6.25,6.72,,,,,,,,,,
2024-10-15T00:21:32+00:00,2829,,,,,,,27.80,67.00,,,,
2024-10-15T00:21:34+00:00,2830,,,836.32,0.23,,,,,,,,
2024-10-15T00:21:36+00:00,2831,,,,,2945.09,1.40,,,,,,
2024-10-15T00:21:41+00:00,2832,6.23,6.76,,,,,,,,,,
2024-10-15T00:21:43+00:00,2833,,,,,,,27.80,67.00,,,,
2024-10-15T00:21:45+00:00,2834,,,839.62,0.23,,,,,,,,
2024-10-15T00:21:47+00:00,2835,,,,,3002.93,1.30,,,,,,
2024-10-15T00:21:52+00:00,2836,6.25,6.72,,,,,,,,,,
2024-10-15T00:21:54+00:00,2837,,,,,,,27.80,67.00,,,,
2024-10-15T00:21:56+00:00,2838,,,838.80,0.23,,,,,,,,
2024-10-15T00:21:58+00:00,2839,,,,,2929.94,1.43,,,,,,
2024-10-15T00:22:03+00:00,2840,6.28,6.69,,,,,,,,,,
2024-10-15T00:22:05+00:00,2841,,,,,,,27.80,67.00,,,,
2024-10-15T00:22:07+00:00,2842,,,837.15,0.23,,,,,,,,
2024-10-15T00:22:09+00:00,2843,,,,,2945.09,1.40,,,,,,
2024-10-15T00:22:14+00:00,2844,6.27,6.70,,,,,,,,,,
2024-10-15T00:22:17+00:00,2845,,,,,,,27.80,67.00,,,,
2024-10-15T00:22:19+00:00,2846,,,835.50,0.24,,,,,,,,
2024-10-15T00:22:21+00:00,2847,,,,,2945.09,1.40,,,,,,
2024-10-15T00:22:26+00:00,2848,6.25,6.73,,,,,,,,,,
2024-10-15T00:22:28+00:00,2849,,,,,,,27.80,67.00,,,,
2024-10-15T00:22:30+00:00,2850,,,837.15,0.23,,,,,,,,
2024-10-15T00:22:32+00:00,2851,,,,,2948.89,1.39,,,,,,
2024-10-15T00:22:37+00:00,2852,6.28,6.69,,,,,,,,,,
2024-10-15T00:22:39+00:00,2853,,,,,,,27.80,67.00,,,,
2024-10-15T00:22:41+00:00,2854,,,841.28,0.23,,,,,,,,
2024-10-15T00:22:43+00:00,2855,,,,,2960.35,1.37,,,,,,
2024-10-15T00:22:48+00:00,2856,6.25,6.72,,,,,,,,,,
2024-10-15T00:22:50+00:00,2857,,,,,,,27.80,67.00,,,,
2024-10-15T00:22:52+00:00,2858,,,839.62,0.23,,,,,,,,
2024-10-15T00:22:54+00:00,2859,,,,,2964.18,1.37,,,,,,
2024-10-15T00:22:59+00:00,2860,6.29,6.66,,,,,,,,,,
2024-10-15T00:23:01+00:00,2861,,,,,,,27.80,67.00,,,,
2024-10-15T00:23:03+00:00,2862,,,839.62,0.23,,,,,,,,
2024-10-15T00:23:05+00:00,2863,,,,,2960.35,1.37,,,,,,
2024-10-15T00:23:10+00:00,2864,6.35,6.57,,,,,,,,,,
2024-10-15T00:23:12+00:00,2865,,,,,,,27.80,67.00,,,,
2024-10-15T00:23:14+00:00,2866,,,841.28,0.23,,,,,,,,
2024-10-15T00:23:16+00:00,2867,,,,,2956.52,1.38,,,,,,
2024-10-15T00:23:21+00:00,2868,6.25,6.72,,,,,,,,,,
2024-10-15T00:23:23+00:00,2869,,,,,,,27.80,67.00,,,,
2024-10-15T00:23:25+00:00,2870,,,840.45,0.23,,,,,,,,
2024-10-15T00:23:27+00:00,2871,,,,,2964.18,1.37,,,,,,
2024-10-15T00:23:33+00:00,2872,6.25,6.72,,,,,,,,,,
2024-10-15T00:23:34+00:00,2873,,,,,,,27.80,67.00,,,,
2024-10-15T00:23:36+00:00,2874,,,839.62,0.23,,,,,,,,
2024-10-15T00:23:38+00:00,2875,,,,,2960.35,1.37,,,,,,
2024-10-15T00:23:43+00:00,2876,6.32,6.62,,,,,,,,,,
2024-10-15T00:23:46+00:00,2877,,,,,,,27.80,67.00,,,,
2024-10-15T00:23:47+00:00,2878,,,841.28,0.23,,,,,,,,
2024-10-15T00:23:49+00:00,2879,,,,,3002.93,1.30,,,,,,
2024-10-15T00:23:55+00:00,2880,6.25,6.72,,,,,,,,,,
2024-10-15T00:23:57+00:00,2881,,,,,,,27.80,67.00,,,,
2024-10-15T00:23:59+00:00,2882,,,841.28,0.23,,,,,,,,
2024-10-15T00:24:01+00:00,2883,,,,,2956.52,1.38,,,,,,
2024-10-15T00:24:06+00:00,2884,6.26,6.71,,,,,,,,,,
2024-10-15T00:24:08+00:00,2885,,,,,,,27.80,67.00,,,,
2024-10-15T00:24:10+00:00,2886,,,841.28,0.23,,,,,,,,
2024-10-15T00:24:12+00:00,2887,,,,,2952.70,1.39,,,,,,
2024-10-15T00:24:17+00:00,2888,6.26,6.71,,,,,,,,,,
2024-10-15T00:24:19+00:00,2889,,,,,,,27.80,67.00,,,,
2024-10-15T00:24:21+00:00,2890,,,840.45,0.23,,,,,,,,
2024-10-15T00:24:23+00:00,2891,,,,,2960.35,1.37,,,,,,
2024-10-15T00:24:28+00:00,2892,6.27,6.70,,,,,,,,,,
2024-10-15T00:24:30+00:00,2893,,,,,,,27.80,67.00,,,,
2024-10-15T00:24:32+00:00,2894,,,840.45,0.23,,,,,,,,
2024-10-15T00:24:34+00:00,2895,,,,,3002.93,1.30,,,,,,
2024-10-15T00:24:39+00:00,2896,6.27,6.70,,,,,,,,,,
2024-10-15T00:24:41+00:00,2897,,,,,,,27.80,67.00,,,,
2024-10-15T00:24:43+00:00,2898,,,841.28,0.23,,,,,,,,
2024-10-15T00:24:45+00:00,2899,,,,,3002.93,1.30,,,,,,
2024-10-15T00:24:50+00:00,2900,6.27,6.70,,,,,,,,,,
2024-10-15T00:24:52+00:00,2901,,,,,,,27.80,67.00,,,,
2024-10-15T00:24:54+00:00,2902,,,841.28,0.23,,,,,,,,
2024-10-15T00:24:56+00:00,2903,,,,,2948.89,1.39,,,,,,
2024-10-15T00:25:01+00:00,2904,6.31,6.64,,,,,,,,,,
2024-10-15T00:25:03+00:00,2905,,,,,,,27.80,67.00,,,,
2024-10-15T00:25:05+00:00,2906,,,842.11,0.23,,,,,,,,
2024-10-15T00:25:07+00:00,2907,,,,,2964.18,1.37,,,,,,
2024-10-15T00:25:13+00:00,2908,6.33,6.61,,,,,,,,,,
2024-10-15T00:25:14+00:00,2909,,,,,,,27.80,67.00,,,,
2024-10-15T00:25:16+00:00,2910,,,841.28,0.23,,,,,,,,
2024-10-15T00:25:18+00:00,2911,,,,,3002.93,1.30,,,,,,
2024-10-15T00:25:23+00:00,2912,6.42,6.47,,,,,,,,,,
2024-10-15T00:25:25+00:00,2913,,,,,,,27.80,67.00,,,,
2024-10-15T00:25:27+00:00,2914,,,841.28,0.23,,,,,,,,
2024-10-15T00:25:29+00:00,2915,,,,,3002.93,1.30,,,,,,
2024-10-15T00:25:34+00:00,2916,6.27,6.70,,,,,,,,,,
2024-10-15T00:25:37+00:00,2917,,,,,,,27.80,67.00,,,,
2024-10-15T00:25:39+00:00,2918,,,841.28,0.23,,,,,,,,
2024-10-15T00:25:41+00:00,2919,,,,,3002.93,1.30,,,,,,
2024-10-15T00:25:46+00:00,2920,6.34,6.60,,,,,,,,,,
2024-10-15T00:25:48+00:00,2921,,,,,,,27.80,67.00,,,,
2024-10-15T00:25:50+00:00,2922,,,841.28,0.23,,,,,,,,
2024-10-15T00:25:52+00:00,2923,,,,,3002.93,1.30,,,,,,
2024-10-15T00:25:57+00:00,2924,6.32,6.62,,,,,,,,,,
2024-10-15T00:25:59+00:00,2925,,,,,,,27.80,67.00,,,,
2024-10-15T00:26:01+00:00,2926,,,841.28,0.23,,,,,,,,
2024-10-15T00:26:03+00:00,2927,,,,,3006.85,1.30,,,,,,
2024-10-15T00:26:08+00:00,2928,6.29,6.66,,,,,,,,,,
2024-10-15T00:26:10+00:00,2929,,,,,,,27.80,67.00,,,,
2024-10-15T00:26:12+00:00,2930,,,841.28,0.23,,,,,,,,
2024-10-15T00:26:14+00:00,2931,,,,,3006.85,1.30,,,,,,
2024-10-15T00:26:19+00:00,2932,6.36,6.56,,,,,,,,,,
2024-10-15T00:26:21+00:00,2933,,,,,,,27.80,67.00,,,,
2024-10-15T00:26:23+00:00,2934,,,842.11,0.23,,,,,,,,
2024-10-15T00:26:25+00:00,2935,,,,,3010.77,1.29,,,,,,
2024-10-15T00:26:30+00:00,2936,6.37,6.54,,,,,,,,,,
2024-10-15T00:26:32+00:00,2937,,,,,,,27.80,67.00,,,,
2024-10-15T00:26:34+00:00,2938,,,841.28,0.23,,,,,,,,
2024-10-15T00:26:36+00:00,2939,,,,,3006.85,1.30,,,,,,
2024-10-15T00:26:41+00:00,2940,6.30,6.65,,,,,,,,,,
2024-10-15T00:26:43+00:00,2941,,,,,,,27.80,67.00,,,,
2024-10-15T00:26:45+00:00,2942,,,841.28,0.23,,,,,,,,
2024-10-15T00:26:47+00:00,2943,,,,,3010.77,1.29,,,,,,
2024-10-15T00:26:53+00:00,2944,6.35,6.57,,,,,,,,,,
2024-10-15T00:26:54+00:00,2945,,,,,,,27.80,67.00,,,,
2024-10-15T00:26:56+00:00,2946,,,839.62,0.23,,,,,,,,
2024-10-15T00:26:58+00:00,2947,,,,,3006.85,1.30,,,,,,
2024-10-15T00:27:03+00:00,2948,6.44,6.43,,,,,,,,,,
2024-10-15T00:27:06+00:00,2949,,,,,,,27.80,67.00,,,,
2024-10-15T00:27:08+00:00,2950,,,841.28,0.23,,,,,,,,
2024-10-15T00:27:10+00:00,2951,,,,,3006.85,1.30,,,,,,
2024-10-15T00:27:15+00:00,2952,6.34,6.60,,,,,,,,,,
2024-10-15T00:27:17+00:00,2953,,,,,,,27.80,67.00,,,,
2024-10-15T00:27:19+00:00,2954,,,842.93,0.23,,,,,,,,
2024-10-15T00:27:21+00:00,2955,,,,,3042.45,1.24,,,,,,
2024-10-15T00:27:26+00:00,2956,6.35,6.57,,,,,,,,,,
2024-10-15T00:27:28+00:00,2957,,,,,,,27.80,67.00,,,,
2024-10-15T00:27:30+00:00,2958,,,842.11,0.23,,,,,,,,
2024-10-15T00:27:32+00:00,2959,,,,,3010.77,1.29,,,,,,
2024-10-15T00:27:37+00:00,2960,6.44,6.43,,,,,,,,,,
2024-10-15T00:27:39+00:00,2961,,,,,,,27.80,67.00,,,,
2024-10-15T00:27:41+00:00,2962,,,841.28,0.23,,,,,,,,
2024-10-15T00:27:43+00:00,2963,,,,,3018.65,1.28,,,,,,
2024-10-15T00:27:48+00:00,2964,6.36,6.56,,,,,,,,,,
2024-10-15T00:27:50+00:00,2965,,,,,,,27.80,67.00,,,,
2024-10-15T00:27:52+00:00,2966,,,839.62,0.23,,,,,,,,
2024-10-15T00:27:54+00:00,2967,,,,,3014.71,1.28,,,,,,
2024-10-15T00:27:59+00:00,2968,6.46,6.41,,,,,,,,,,
2024-10-15T00:28:01+00:00,2969,,,,,,,27.80,67.00,,,,
2024-10-15T00:28:03+00:00,2970,,,843.76,0.23,,,,,,,,
2024-10-15T00:28:05+00:00,2971,,,,,3022.59,1.27,,,,,,
2024-10-15T00:28:10+00:00,2972,6.44,6.43,,,,,,,,,,
2024-10-15T00:28:12+00:00,2973,,,,,,,27.80,67.00,,,,
2024-10-15T00:28:14+00:00,2974,,,842.11,0.23,,,,,,,,
2024-10-15T00:28:16+00:00,2975,,,,,3014.71,1.28,,,,,,
2024-10-15T00:28:21+00:00,2976,6.32,6.62,,,,,,,,,,
2024-10-15T00:28:23+00:00,2977,,,,,,,27.80,67.00,,,,
2024-10-15T00:28:25+00:00,2978,,,842.11,0.23,,,,,,,,
2024-10-15T00:28:27+00:00,2979,,,,,3026.55,1.27,,,,,,
2024-10-15T00:28:33+00:00,2980,6.37,6.54,,,,,,,,,,
2024-10-15T00:28:34+00:00,2981,,,,,,,27.80,67.00,,,,
2024-10-15T00:28:36+00:00,2982,,,849.59,0.23,,,,,,,,
2024-10-15T00:28:38+00:00,2983,,,,,3022.59,1.27,,,,,,
2024-10-15T00:28:43+00:00,2984,6.45,6.42,,,,,,,,,,
2024-10-15T00:28:46+00:00,2985,,,,,,,27.80,67.00,,,,
2024-10-15T00:28:48+00:00,2986,,,845.43,0.23,,,,,,,,
2024-10-15T00:28:50+00:00,2987,,,,,3022.59,1.27,,,,,,
2024-10-15T00:28:55+00:00,2988,6.33,6.61,,,,,,,,,,
2024-10-15T00:28:57+00:00,2989,,,,,,,27.80,67.00,,,,
2024-10-15T00:28:59+00:00,2990,,,844.59,0.23,,,,,,,,
2024-10-15T00:29:01+00:00,2991,,,,,3018.65,1.28,,,,,,
2024-10-15T00:29:06+00:00,2992,6.38,6.53,,,,,,,,,,
2024-10-15T00:29:08+00:00,2993,,,,,,,27.80,67.00,,,,
2024-10-15T00:29:10+00:00,2994,,,842.11,0.23,,,,,,,,
2024-10-15T00:29:12+00:00,2995,,,,,3018.65,1.28,,,,,,
2024-10-15T00:29:17+00:00,2996,6.37,6.55,,,,,,,,,,
2024-10-15T00:29:19+00:00,2997,,,,,,,27.80,67.00,,,,
2024-10-15T00:29:21+00:00,2998,,,842.93,0.23,,,,,,,,
2024-10-15T00:29:23+00:00,2999,,,,,3034.48,1.25,,,,,,
2024-10-15T00:29:28+00:00,3000,6.34,6.60,,,,,,,,,,
2024-10-15T00:29:30+00:00,3001,,,,,,,27.80,67.00,,,,
2024-10-15T00:29:32+00:00,3002,,,842.93,0.23,,,,,,,,
2024-10-15T00:29:34+00:00,3003,,,,,3022.59,1.27,,,,,,
2024-10-15T00:29:40+00:00,3004,6.36,6.56,,,,,,,,,,
2024-10-15T00:29:41+00:00,3005,,,,,,,27.80,67.00,,,,
2024-10-15T00:29:43+00:00,3006,,,845.43,0.23,,,,,,,,
2024-10-15T00:29:45+00:00,3007,,,,,3026.55,1.27,,,,,,
2024-10-15T00:29:50+00:00,3008,6.40,6.50,,,,,,,,,,
2024-10-15T00:29:52+00:00,3009,,,,,,,27.80,67.00,,,,
2024-10-15T00:29:54+00:00,3010,,,843.76,0.23,,,,,,,,
2024-10-15T00:29:56+00:00,3011,,,,,3002.93,1.30,,,,,,
2024-10-15T00:30:01+00:00,3012,6.35,6.57,,,,,,,,,,
2024-10-15T00:30:03+00:00,3013,,,,,,,27.80,67.00,,,,
2024-10-15T00:30:05+00:00,3014,,,843.76,0.23,,,,,,,,
2024-10-15T00:30:07+00:00,3015,,,,,3054.46,1.22,,,,,,
2024-10-15T00:30:13+00:00,3016,6.37,6.55,,,,,,,,,,
2024-10-15T00:30:14+00:00,3017,,,,,,,27.80,67.00,,,,
2024-10-15T00:30:16+00:00,3018,,,845.43,0.23,,,,,,,,
2024-10-15T00:30:18+00:00,3019,,,,,3002.93,1.30,,,,,,
2024-10-15T00:30:23+00:00,3020,6.45,6.42,,,,,,,,,,
2024-10-15T00:30:26+00:00,3021,,,,,,,27.80,67.00,,,,
2024-10-15T00:30:28+00:00,3022,,,844.59,0.23,,,,,,,,
2024-10-15T00:30:30+00:00,3023,,,,,3026.55,1.27,,,,,,
2024-10-15T00:30:35+00:00,3024,6.33,6.61,,,,,,,,,,
2024-10-15T00:30:37+00:00,3025,,,,,,,27.80,67.00,,,,
2024-10-15T00:30:39+00:00,3026,,,850.43,0.23,,,,,,,,
2024-10-15T00:30:41+00:00,3027,,,,,3034.48,1.25,,,,,,
2024-10-15T00:30:46+00:00,3028,6.36,6.56,,,,,,,,,,
2024-10-15T00:30:48+00:00,3029,,,,,,,27.80,67.00,,,,
2024-10-15T00:30:50+00:00,3030,,,842.93,0.23,,,,,,,,
2024-10-15T00:30:52+00:00,3031,,,,,3034.48,1.25,,,,,,
2024-10-15T00:30:57+00:00,3032,6.39,6.51,,,,,,,,,,
2024-10-15T00:30:59+00:00,3033,,,,,,,27.80,67.00,,,,
2024-10-15T00:31:01+00:00,3034,,,842.93,0.23,,,,,,,,
2024-10-15T00:31:03+00:00,3035,,,,,3022.59,1.27,,,,,,
2024-10-15T00:31:08+00:00,3036,6.36,6.56,,,,,,,,,,
2024-10-15T00:31:10+00:00,3037,,,,,,,27.80,67.00,,,,
2024-10-15T00:31:12+00:00,3038,,,843.76,0.23,,,,,,,,
2024-10-15T00:31:14+00:00,3039,,,,,3042.45,1.24,,,,,,
2024-10-15T00:31:20+00:00,3040,6.40,6.50,,,,,,,,,,
2024-10-15T00:31:21+00:00,3041,,,,,,,27.80,67.00,,,,
2024-10-15T00:31:23+00:00,3042,,,844.59,0.23,,,,,,,,
2024-10-15T00:31:25+00:00,3043,,,,,3038.46,1.25,,,,,,
2024-10-15T00:31:30+00:00,3044,6.41,6.48,,,,,,,,,,
2024-10-15T00:31:32+00:00,3045,,,,,,,27.80,67.00,,,,
2024-10-15T00:31:34+00:00,3046,,,847.09,0.23,,,,,,,,
2024-10-15T00:31:36+00:00,3047,,,,,3006.85,1.30,,,,,,
2024-10-15T00:31:41+00:00,3048,6.36,6.56,,,,,,,,,,
2024-10-15T00:31:43+00:00,3049,,,,,,,27.80,67.00,,,,
2024-10-15T00:31:45+00:00,3050,,,845.43,0.23,,,,,,,,
2024-10-15T00:31:47+00:00,3051,,,,,3050.45,1.23,,,,,,
2024-10-15T00:31:53+00:00,3052,6.40,6.50,,,,,,,,,,
2024-10-15T00:31:54+00:00,3053,,,,,,,27.80,67.00,,,,
2024-10-15T00:31:56+00:00,3054,,,845.43,0.23,,,,,,,,
2024-10-15T00:31:58+00:00,3055,,,,,3050.45,1.23,,,,,,
2024-10-15T00:32:04+00:00,3056,6.42,6.47,,,,,,,,,,
2024-10-15T00:32:06+00:00,3057,,,,,,,27.80,67.00,,,,
2024-10-15T00:32:08+00:00,3058,,,845.43,0.23,,,,,,,,
2024-10-15T00:32:10+00:00,3059,,,,,3038.46,1.25,,,,,,
2024-10-15T00:32:15+00:00,3060,6.37,6.55,,,,,,,,,,
2024-10-15T00:32:17+00:00,3061,,,,,,,27.80,67.00,,,,
2024-10-15T00:32:19+00:00,3062,,,845.43,0.23,,,,,,,,
2024-10-15T00:32:21+00:00,3063,,,,,3038.46,1.25,,,,,,
2024-10-15T00:32:26+00:00,3064,6.34,6.58,,,,,,,,,,
2024-10-15T00:32:28+00:00,3065,,,,,,,27.80,67.00,,,,
2024-10-15T00:32:30+00:00,3066,,,846.26,0.23,,,,,,,,
2024-10-15T00:32:32+00:00,3067,,,,,3042.45,1.24,,,,,,
2024-10-15T00:32:37+00:00,3068,6.41,6.48,,,,,,,,,,
2024-10-15T00:32:39+00:00,3069,,,,,,,27.80,67.00,,,,
2024-10-15T00:32:41+00:00,3070,,,848.76,0.23,,,,,,,,
2024-10-15T00:32:43+00:00,3071,,,,,3038.46,1.25,,,,,,
2024-10-15T00:32:48+00:00,3072,6.37,6.55,,,,,,,,,,
2024-10-15T00:32:50+00:00,3073,,,,,,,27.80,67.00,,,,
2024-10-15T00:32:52+00:00,3074,,,846.26,0.23,,,,,,,,
2024-10-15T00:32:54+00:00,3075,,,,,3038.46,1.25,,,,,,
2024-10-15T00:32:59+00:00,3076,6.42,6.47,,,,,,,,,,
2024-10-15T00:33:01+00:00,3077,,,,,,,27.80,67.00,,,,
2024-10-15T00:33:03+00:00,3078,,,846.26,0.23,,,,,,,,
2024-10-15T00:33:05+00:00,3079,,,,,3042.45,1.24,,,,,,
2024-10-15T00:33:10+00:00,3080,6.40,6.49,,,,,,,,,,
2024-10-15T00:33:12+00:00,3081,,,,,,,27.80,67.00,,,,
2024-10-15T00:33:14+00:00,3082,,,845.43,0.23,,,,,,,,
2024-10-15T00:33:16+00:00,3083,,,,,3054.46,1.22,,,,,,
